MFC,,,Z,Flatstart20,hmm84,-CORETEST,,0,0,192,192,60.65,42.48,4460,588,2306,1336,7354
MFC,,,Z,Flatstart20,hmm104,-CORETEST,,0,0,192,192,60.72,42.73,4465,560,2329,1323,7354
MFC,,,Z,Flatstart20,hmm124,-CORETEST,,0,0,192,192,60.88,42.66,4477,544,2333,1340,7354
MFC,,,Z,Flatstart20,hmm144,-CORETEST,,0,0,192,192,61.33,42.86,4510,539,2305,1358,7354
MFC,,,Z,Flatstart20,hmm164,-CORETEST,,0,0,192,192,62.12,43.43,4568,540,2246,1374,7354
MFC,,,Z,Flatstart20,hmm184,-CORETEST,,0,0,192,192,62.16,43.47,4571,534,2249,1374,7354
MFC,,,Z,Flatstart20,hmm204,-CORETEST,,0,0,192,192,61.95,43.19,4556,555,2243,1380,7354
FBK,,,Z,Init20,hmm24,-SUBTRAIN,,0,0,1151,1151,55.05,36.61,24724,3987,16202,8282,44913
FBK,,,Z,Init20,hmm44,-SUBTRAIN,,0,0,1155,1155,57.68,38.52,25979,3787,15271,8632,45037
FBK,,,Z,Init20,hmm64,-SUBTRAIN,,0,0,1163,1163,59.44,39.19,26906,3493,14866,9166,45265
FBK,,,Z,Init20,hmm84,-SUBTRAIN,,0,0,1167,1167,60.86,39.73,27669,3329,14464,9606,45462
FBK,,,Z,Init20,hmm104,-SUBTRAIN,,0,0,1167,1167,62.27,41.01,28298,3190,13957,9662,45445
FBK,,,Z,Init20,hmm124,-SUBTRAIN,,0,0,1167,1167,63.34,42.2,28783,3126,13536,9606,45445
FBK,,,Z,Init20,hmm144,-SUBTRAIN,,0,0,1166,1166,64.23,43.42,29179,2984,13268,9451,45431
FBK,,,Z,Init20,hmm164,-SUBTRAIN,,0,0,1167,1167,64.83,43.67,29461,2952,13032,9616,45445
